#Wave		#Intensity
2317.257813	1805.837280
2315.403320	1808.532471
2313.546875	1775.563477
2311.690430	1855.739380
2309.833984	1868.547607
2307.976563	1815.405273
2306.118164	1856.468628
2304.258789	1830.263184
2302.399414	1903.555420
2300.539063	1855.849609
2298.677734	1861.911865
2296.816406	1898.856201
2294.954102	1935.774170
2293.090820	1851.890381
2291.227539	1930.383911
2289.363281	1885.449463
2287.498047	1926.340332
2285.632813	1870.717896
2283.766602	1879.434448
2281.899414	1984.560303
2280.031250	1995.906982
2278.163086	1900.192261
2276.294922	1951.690796
2274.424805	2036.583008
2272.554688	2014.475342
2270.683594	1940.268188
2268.812500	1979.656128
2266.940430	1904.177734
2265.067383	1984.930542
2263.193359	1996.237793
2261.319336	1947.510742
2259.444336	1978.824219
2257.569336	1995.452393
2255.693359	2024.061035
2253.816406	2020.680420
2251.938477	1981.349976
2250.060547	2059.182129
2248.181641	2065.105713
2246.301758	2033.781006
2244.421875	2041.038452
2242.541016	2064.240723
2240.660156	2002.387695
2238.777344	2033.556030
2236.894531	2075.323975
2235.010742	2070.606201
2233.126953	2071.198730
2231.242188	2142.087891
2229.356445	2073.707031
2227.470703	2086.225586
2225.583984	2130.533936
2223.696289	2169.512207
2221.807617	2072.088623
2219.918945	2148.118652
2218.029297	2151.325195
2216.139648	2124.108887
2214.248047	2185.494629
2212.356445	2147.711426
2210.464844	2161.481445
2208.571289	2163.354492
2206.677734	2177.108398
2204.784180	2266.079834
2202.888672	2204.585205
2200.993164	2286.888916
2199.097656	2290.030518
2197.200195	2214.094482
2195.302734	2247.560059
2193.404297	2253.344971
2191.504883	2290.721680
2189.605469	2164.882324
2187.705078	2279.881592
2185.804688	2231.725830
2183.902344	2297.977051
2182.000000	2286.645020
2180.097656	2308.162842
2178.193359	2349.363525
2176.289063	2261.883789
2174.383789	2293.884521
2172.478516	2306.184814
2170.572266	2288.314453
2168.665039	2308.472412
2166.756836	2295.854980
2164.848633	2326.474365
2162.939453	2379.332764
2161.029297	2333.976807
2159.119141	2378.942627
2157.208008	2342.774902
2155.295898	2331.477051
2153.383789	2334.565674
2151.470703	2357.251709
2149.556641	2430.863281
2147.641602	2410.408203
2145.726563	2481.336914
2143.810547	2440.000244
2141.893555	2409.127686
2139.976563	2416.089111
2138.058594	2459.540771
2136.139648	2433.904541
2134.220703	2476.015381
2132.299805	2408.726318
2130.378906	2448.211670
2128.458008	2474.657715
2126.536133	2504.986084
2124.613281	2488.486816
2122.689453	2482.396484
2120.764648	2491.900635
2118.839844	2518.281250
2116.915039	2558.923584
2114.988281	2563.197266
2113.061523	2601.198486
2111.133789	2550.983643
2109.205078	2547.475342
2107.276367	2569.888428
2105.346680	2540.465332
2103.416016	2569.338867
2101.484375	2599.485840
2099.552734	2641.257568
2097.620117	2658.419678
2095.687500	2656.171387
2093.752930	2626.777588
2091.818359	2724.043701
2089.882813	2694.645508
2087.947266	2667.850342
2086.010742	2598.476074
2084.073242	2629.801025
2082.134766	2643.043945
2080.196289	2713.012939
2078.256836	2700.435547
2076.316406	2577.053467
2074.375977	2658.561768
2072.433594	2710.395996
2070.492188	2624.468750
2068.548828	2662.123535
2066.605469	2608.429688
2064.660156	2743.778564
2062.715820	2763.354004
2060.769531	2690.407959
2058.823242	2713.840576
2056.875977	2665.357666
2054.927734	2754.236328
2052.979492	2758.374268
2051.030273	2697.101318
2049.080078	2702.537842
2047.129883	2788.709473
2045.177734	2735.176758
2043.225586	2746.995361
2041.273438	2766.486084
2039.319336	2765.486328
2037.365234	2767.045410
2035.410156	2826.148926
2033.455078	2797.003662
2031.498047	2812.604736
2029.541016	2890.787109
2027.583008	2837.386230
2025.625000	2873.377686
2023.666016	2867.233887
2021.706055	2915.942871
2019.745117	2862.607910
2017.784180	2843.726318
2015.821289	2929.340576
2013.859375	2900.257568
2011.895508	2933.584717
2009.931641	2980.887695
2007.966797	2970.900879
2006.000977	2921.492432
2004.034180	2917.890137
2002.067383	2982.921143
2000.099609	2931.019531
1998.130859	2982.027100
1996.162109	3049.501465
1994.192383	2972.248047
1992.221680	2983.855225
1990.250000	2980.235107
1988.278320	2988.026611
1986.305664	2984.406494
1984.332031	2964.320068
1982.357422	2994.901123
1980.382813	3057.106445
1978.407227	3029.420898
1976.430664	3020.729248
1974.454102	3033.540039
1972.476563	3004.627197
1970.498047	2966.889893
1968.518555	3015.071777
1966.538086	3022.812500
1964.557617	3074.724365
1962.576172	3034.490479
1960.594727	3068.700684
1958.611328	3092.799072
1956.627930	3051.340088
1954.643555	3128.341797
1952.658203	3144.833252
1950.672852	3144.945313
1948.686523	3155.125000
1946.699219	3107.425293
1944.710938	3183.005371
1942.722656	3131.557617
1940.733398	3166.858154
1938.743164	3124.246094
1936.752930	3217.287842
1934.760742	3113.176758
1932.768555	3183.565918
1930.775391	3217.525391
1928.782227	3243.935791
1926.787109	3170.048096
1924.791992	3142.575195
1922.796875	3311.774170
1920.799805	3231.679688
1918.802734	3219.232422
1916.804688	3229.314697
1914.805664	3264.403564
1912.805664	3314.469238
1910.805664	3285.759277
1908.804688	3304.545166
1906.802734	3280.854004
1904.800781	3272.160889
1902.796875	3310.896729
1900.792969	3269.761963
1898.788086	3347.127930
1896.783203	3355.872803
1894.776367	3297.318359
1892.769531	3360.884521
1890.762695	3383.310303
1888.753906	3364.641113
1886.745117	3360.916748
1884.735352	3353.462891
1882.724609	3430.565430
1880.712891	3467.836182
1878.701172	3423.074219
1876.688477	3521.178711
1874.674805	3588.170898
1872.660156	3585.609863
1870.645508	3591.734863
1868.628906	3641.261719
1866.613281	3559.337402
1864.595703	3543.155518
1862.577148	3437.787842
1860.558594	3561.598633
1858.539063	3526.862549
1856.519531	3473.589111
1854.498047	3515.604492
1852.476563	3473.501953
1850.454102	3436.374023
1848.430664	3409.157959
1846.406250	3541.301270
1844.381836	3477.022949
1842.356445	3504.128174
1840.330078	3559.590576
1838.303711	3524.975342
1836.275391	3564.359619
1834.247070	3473.073242
1832.217773	3503.822266
1830.187500	3572.725586
1828.157227	3556.631836
1826.125977	3545.471680
1824.093750	3627.812988
1822.060547	3594.498047
1820.027344	3508.348145
1817.992188	3543.914307
1815.957031	3573.311768
1813.920898	3576.900391
1811.884766	3602.579590
1809.846680	3613.515137
1807.808594	3596.231201
1805.769531	3540.950439
1803.729492	3632.786377
1801.689453	3575.081055
1799.648438	3632.542236
1797.606445	3589.569580
1795.563477	3582.118652
1793.519531	3607.703369
1791.475586	3646.720215
1789.430664	3675.927734
1787.384766	3677.006592
1785.337891	3607.233887
1783.291016	3648.632080
1781.242188	3686.336670
1779.193359	3772.819824
1777.144531	3701.892334
1775.093750	3650.525146
1773.042969	3694.263916
1770.990234	3636.844238
1768.937500	3667.156738
1766.884766	3705.968018
1764.830078	3801.949219
1762.775391	3738.488770
1760.719727	3713.990234
1758.663086	3733.272705
1756.605469	3804.793457
1754.547852	3726.845947
1752.489258	3776.456787
1750.429688	3847.878906
1748.369141	3817.322266
1746.307617	3789.213379
1744.246094	3841.148438
1742.183594	3844.562744
1740.120117	3873.416748
1738.055664	3848.958740
1735.991211	3800.304688
1733.924805	3916.276123
1731.858398	3839.806885
1729.791016	3900.046631
1727.723633	3836.936279
1725.654297	3834.292969
1723.584961	3803.867432
1721.514648	3775.878906
1719.443359	3796.192627
1717.371094	3829.763184
1715.298828	3836.772217
1713.225586	3858.243408
1711.150391	3837.514160
1709.076172	3851.738525
1707.000000	3845.477539
1704.923828	3875.336914
1702.845703	3790.846191
1700.767578	3919.347412
1698.689453	3792.812988
1696.609375	3960.884277
1694.528320	4002.656494
1692.447266	3903.857422
1690.365234	3910.796631
1688.282227	3924.931396
1686.199219	3942.654053
1684.114258	3883.602051
1682.029297	3976.857910
1679.943359	3946.599121
1677.856445	3964.283447
1675.769531	3912.493652
1673.680664	4060.662842
1671.591797	4095.034912
1669.501953	3984.636719
1667.411133	4042.925049
1665.319336	4068.895020
1663.227539	4054.218506
1661.134766	3990.580566
1659.040039	4110.862305
1656.946289	3989.959717
1654.850586	4019.475342
1652.753906	3978.602539
1650.657227	4047.439941
1648.559570	4082.856201
1646.460938	4026.516357
1644.361328	4079.774170
1642.260742	4025.856934
1640.160156	4067.173584
1638.058594	4079.910645
1635.956055	4043.886963
1633.852539	4016.209473
1631.748047	4052.711182
1629.643555	4021.486328
1627.538086	4233.666504
1625.431641	4115.760254
1623.324219	4047.767822
1621.215820	4013.030518
1619.106445	4139.538086
1616.997070	4037.246338
1614.886719	4089.020996
1612.775391	4122.994141
